Name,Location,Category,Bio URL,Latitude,Longitude
Mohammad Quanit,"Karachi, Pakistan",Containers Builder since 2022,https://www.linkedin.com/in/mquanit/,24.8546842,67.0207055
Mohammed Aldoub,"Kuwait City, Kuwait",Security Builder since 2022,https://twitter.com/Voulnet,29.3796532,47.9734174
Mohammed Almusaddar,"Gaza, Palestine",Dev Tools Builder since 2021,http://cloudfalcon.io,31.4662109,34.3995428
Mohammed Banabila,Yemen,Network Content & Delivery Builder since 2022,https://www.linkedin.com/in/mohammed-banabila-48abba19b,16.3471243,47.8915271
Mohammed Ismaeel,"Baghdad, Iraq",Serverless Builder since 2021,https://www.linkedin.com/in/mohammed-ismaeel-1a748417/,33.036132,44.263504
Mohammed Izzy,"Chennai, India",Serverless Builder since 2020,https://dev.to/mohdizzy,13.0836939,80.270186
Mohd. Saqib Rahman,"Raipur, India",Serverless Builder since 2022,https://www.linkedin.com/in/rahmansaqib/,21.2380912,81.6336993
Mohini Rahate,India,Serverless Builder since 2021,https://www.linkedin.com/mwlite/in/mohini-rahate-9414b4191,22.3511148,78.6677428
Mohit Kumar,"Melbourne, Australia",Containers Builder since 2023,https://mohitkr.com,-37.8142454,144.9631732
Mohit Mishra,"Mumbai, India",Network Content & Delivery Builder since 2024,https://www.linkedin.com/in/mohitmishra3333,19.054999,72.8692035
Mohit Sharma,"Brisbane, Australia",Storage Builder since 2021,https://www.linkedin.com/in/imoisharma,-27.4689682,153.0234991
Mohtasham Sayeed Mohiuddin,"Hyderabad, India",Containers Builder since 2021,https://medium.com/@mohtasham9,17.360589,78.4740613
Monica Canaza,"Mexico City, México",Network Content & Delivery Builder since 2023,https://dev.to/monihikari,19.3207722,-99.1514678
Monique Grinstein,"London, United Kingdom",Machine Learning Builder since 2024,https://www.linkedin.com/in/moniquegrinstein,51.4893335,-0.1440551
Monserrat Navia,"Santiago, Chile",Machine Learning Builder since 2022,https://www.linkedin.com/in/monserrat-navia-pizarro/,-33.4377756,-70.6504502
Moosa Khalid,"Boston, USA",Dev Tools Builder since 2021,https://moosakhalid.medium.com,42.3554334,-71.060511
Morolake Anifowose,"Lagos, Nigeria",Data Builder since 2022,https://morolakeanifowose.com,6.4550575,3.3941795
Moses Itoya,"Abuja, Nigeria",Dev Tools Builder since 2022,https://www.linkedin.com/in/1moses-itoya/,9.0643305,7.4892974
Moses Musinde,"Nairobi, Kenya",Cloud Operations Builder since 2023,https://www.linkedin.com/in/moses-musinde,-1.3026148,36.828842
Moshood Yekini,"Abuja, Federal Capital Territory, Nigeria",Machine Learning Builder since 2022,https://www.linkedin.com/in/moshood-yekini-67b6431aa,9.0643305,7.4892974
Mostefa Brougui,"Montreal, Canada",Security Builder since 2024,https://www.linkedin.com/in/mostefa-brougui/,45.5031824,-73.5698065
Moya Richards,"Chicago, USA",Serverless Builder since 2022,https://www.linkedin.com/in/moyarich/,41.8755616,-87.6244212
Mubarak Alhazan,"Lagos, Nigeria",Containers Builder since 2022,https://ng.linkedin.com/in/alhazan-mubarak,6.4550575,3.3941795
Mubbashir Mustafa,"Multan, Pakistan",Containers Builder since 2022,https://mubbashir.me/,30.197838,71.4719683
Mucheru Maina,"Nairobi, Kenya",Serverless Builder since 2022,https://www.linkedin.com/in/mucheruj/,-1.3026148,36.828842
Mudasir Haji,"Riyadh, Saudi Arabia",Dev Tools Builder since 2023,https://www.linkedin.com/in/mudasirhaji/,23.333333,45.333333
Mudathir Lawal,"Calgary, Canada",Containers Builder since 2022,https://www.linkedin.com/in/mudathir-lawal/,51.0456064,-114.057541
Mugilan Ragupathi,"Sydney, Australia",Serverless Builder since 2023,https://www.cloudtechsimplified.com/,-33.8698439,151.2082848
Muhamad Sepryan Astrayesa,"Lampung, Indonesia",Serverless Builder since 2022,https://www.linkedin.com/in/astrayesa/,-4.8555039,105.0272986
Muhammad Abiodun Sulaiman,"Ilorin, Nigeria",Machine Learning Builder since 2022,https://www.linkedin.com/in/muhammad-abiodun-sulaiman,8.4963657,4.5480484
Muhammad Afzal,"Sargodha, Pakistan",Front-End Web & Mobile Builder since 2022,https://www.linkedin.com/in/mafzal9/,32.0889657,72.6776943
Muhammad Ahmad Khan,"Karachi, Pakistan",Containers Builder since 2023,https://www.linkedin.com/in/muhammad-ahmad-khan/,24.8546842,67.0207055
Muhammad Ahmar Khan,"Islamabad, Pakistan",Data Builder since 2021,https://www.linkedin.com/in/mahmar/,33.6938118,73.0651511
Muhammad Ali Kahoot,"Islamabad, Pakistan",Dev Tools Builder since 2022,https://kahootali.github.io/,33.6938118,73.0651511
Muhammad Asadullah,"Lahore, Pakistan",Cloud Operations Builder since 2021,https://www.linkedin.com/in/asadravian,31.5656822,74.3141829
Muhammad Awais,"Karachi, Pakistan",Front-End Web & Mobile Builder since 2020,http://muhammadawaisshaikh.com/,24.8546842,67.0207055
Muhammad Bilal,Pakistan,Dev Tools Builder since 2023,https://www.linkedin.com/in/pingbilal/,30.3308401,71.247499
Muhammad Hassan,"Hyderabad Sindh, Pakistan",Data Builder since 2021,https://www.linkedin.com/in/muhammad-hassan-%F0%9F%87%B5%F0%9F%87%B0-416650189/,25.3678353,68.386826
Muhammad Q Shahzad,USA,Security Builder since 2022,https://www.linkedin.com/in/muhammad-qasim-shahzad/,39.7837304,-100.445882
Muhammad Rashid,"Lahore, Pakistan",Dev Tools Builder since 2024,https://www.linkedin.com/in/muhammad-rashid-daha/,31.5656822,74.3141829
Muhammad Saipul Rohman,Indonesia,Data Builder since 2023,https://www.linkedin.com/in/muhammad-saipul-r/,-2.4833826,117.8902853
Muhammad Sulaiman,USA,Machine Learning Builder since 2022,https://www.linkedin.com/in/muhammad-abiodun-sulaiman,39.7837304,-100.445882
Muhammad Sumon Molla Selim,"Purmerend, Netherlands",Dev Tools Builder since 2023,https://www.sumonselim.com,52.5024789,4.9614827
Muhammad Umar Amanat,"Lahore, Pakistan",Data Builder since 2023,https://www.dataandaiwolf.com/,31.5656822,74.3141829
Muhammed Ibrahim,"Cairo, Egypt",Network Content & Delivery Builder since 2023,https://www.linkedin.com/in/engmuhammadashraf,30.0443879,31.2357257
Muhammed Iqbal P B,"Kochi, India",Containers Builder since 2023,https://www.linkedin.com/in/iqbalpb/,9.9679032,76.2444378
Muhammed Oguzhan Mete,"Istanbul, Turkey",Data Builder since 2021,https://web.itu.edu.tr/metemu,41.006381,28.9758715
Muhammed Sajeed,"Kerala, India",Security Builder since 2023,https://www.linkedin.com/in/muhammedsajeed/,10.1295438,76.4848521
Mukesh Bhakar,"Delhi, India",Security Builder since 2024,https://www.linkedin.com/in/mukeshbhakar/,28.6273928,77.1716954
Mukul Mantosh,"Bengaluru, India",Containers Builder since 2022,https://www.youtube.com/channel/UCdovQQ3nWfZ1cFfGmGaBOWg,12.9881567,77.6226
Muraleetharan Mathanraj,"Colombo, SriLanka",Machine Learning Builder since 2022,https://www.linkedin.com/in/mathanraj-sharma/,6.9388614,79.8542005
Murali Mohan Atluri,"Bengalaru, India",Cloud Operations Builder since 2023,https://www.linkedin.com/in/murali-mohan-a-894159214/,,
Murali Nutalapati,"London, United Kingdom",Front-End Web & Mobile Builder since 2023,https://muraliprashanth.me,51.4893335,-0.1440551
Murat Ozkan,Turkey,Dev Tools Builder since 2023,No URL,39.294076,35.2316631
Murat Çağrı Aliş,Turkey,Security Builder since 2023,https://muratcagrialis.com/contact,39.294076,35.2316631
Mursal Furqan Kumbhar,"Rome, Italy",Machine Learning Builder since 2021,https://mursalfk.github.io/React-Portfolio,41.8933203,12.4829321
Mustafa Akın,"Ankara, Turkey",Containers Builder since 2021,https://www.resmo.com,39.9207759,32.8540497
Mustafa Mahdi Saleh,"Kerbala, Iraq",Security Builder since 2021,https://www.linkedin.com/in/mustafamahdi,32.6231309,44.039799
Mustafa saleh,"Kerbala, Iraq",Machine Learning Builder since 2021,https://www.facebook.com/mustafamahdisalih,32.6231309,44.039799
Mustapha Momoh,"Waterloo, Canada",Machine Learning Builder since 2024,https://www.linkedin.com/in/mustaphaunubi/,43.4652699,-80.5222961
Muthukumar Oman,"Chennai, India",Dev Tools Builder since 2021,https://dev.to/omuthu,13.0836939,80.270186
Myles Loffler,USA,Containers Builder since 2022,https://www.linkedin.com/in/mylesloffler/,39.7837304,-100.445882
Myron Zaiets,Ukraine,Containers Builder since 2023,No URL,49.4871968,31.2718321
Ménahem Houri,France,Security Builder since 2020,https://www.linkedin.com/in/ménahem-houri-005aa734/,46.603354,1.8883335
NAWAS MANAKKADAVAN,"Nawas, India",Cloud Operations Builder since 2024,https://techmandra.in/,8.6451595,77.0545069
Nadia Reyhani,"Perth, Australia",Machine Learning Builder since 2023,https://www.linkedin.com/in/ronak-reyhani/,-31.9558933,115.8605855
Nadtakan Futhoem,Thailand,Serverless Builder since 2020,https://www.youtube.com/channel/UCzlwwtk5aLrtlDYZV9T_WmQ,14.8971921,100.83273
Nadun Indunil,"Colombo, Sri Lanka",Serverless Builder since 2022,https://www.linkedin.com/in/nadun-indunil-32557696/,6.9388614,79.8542005
Naga Santhosh Baba Nimmala,"London, England",Containers Builder since 2021,https://nagasanthoshbabanimmala,51.4893335,-0.1440551
Nagababu Medicharla,"Hyderabad, India",Containers Builder since 2023,https://www.linkedin.com/in/nagababu-medicharla-b2a91a117/,17.360589,78.4740613
Nagaswetha Mudunuri,"Glasgow, Scotland",Security Builder since 2024,https://www.linkedin.com/in/iamswetha7/,55.861155,-4.2501687
Nahuel Hernandez,"London, United Kingdom",Containers Builder since 2022,https://www.linkedin.com/in/nahuel-hernandez/,51.4893335,-0.1440551
Naina Bhartia,"London, United Kingdom",Cloud Operations Builder since 2023,https://www.linkedin.com/in/naina-bhartia-829422103/,51.4893335,-0.1440551
Nambiappan Tirouvengadamany,"Bangalore, India",Cloud Operations Builder since 2021,https://www.linkedin.com/in/nambiappan-tirouvengadamany-aws-cloud-solution-architect-ab583989/,12.9881567,77.6226
Namdev Rathod,"Pune, India",Cloud Operations Builder since 2023,https://www.linkedin.com/in/namdevrathod/,18.5213738,73.8545071
Nana Quayson,"New York City, USA",Serverless Builder since 2022,https://nquayson.com,40.7127281,-74.0060152
Nandini Rajaram,"Dallas, USA",Network Content & Delivery Builder since 2022,https://www.linkedin.com/mwlite/in/nandini-rajaram-70576b98,32.7762719,-96.7968559
Nanthan Rasiah,"Sydney, Australia",Machine Learning Builder since 2023,https://rnanthan.medium.com,-33.8698439,151.2082848
Naresh Waswani,"Nagpur, India",Containers Builder since 2020,https://waswani.medium.com/,21.5071955,78.9725097
Nasiullha Chaudhari,"Nashik, India",Dev Tools Builder since 2022,https://www.linkedin.com/in/nasiullha-chaudhari-5a80601a8/,20.0112475,73.7902364
Natalia Marek,United Kingdom,Front-End Web & Mobile Builder since 2020,https://www.linkedin.com/in/natalia-mar/,54.7023545,-3.2765753
Natalie Serebryakova,USA,Cloud Operations Builder since 2024,https://www.in-n-out.cloud/,39.7837304,-100.445882
Nate Michael,"Irvine, California, USA",Serverless Builder since 2021,https://nate.aero,33.6856969,-117.825981
Naveen Kumar Chinnaboina,"Hyderabad, India",Cloud Operations Builder since 2023,https://www.linkedin.com/in/naveen-kumar-c-a62535122/,17.360589,78.4740613
NaveenKumar Namachivayam,"Tamil Nadu, India",Containers Builder since 2021,https://qainsights.com,10.326077,77.9851473
Nayan Shivhare,USA,Machine Learning Builder since 2023,https://www.linkedin.com/in/ns977,39.7837304,-100.445882
Neal Davis,USA,Storage Builder since 2021,https://digitalcloud.training,39.7837304,-100.445882
Neal Gamradt,"Atlanta, USA",Cloud Operations Builder since 2020,https://www.linkedin.com/in/nealgamradt/,33.7489924,-84.3902644
Neelay Shah,"New York City, USA",Data Builder since 2023,https://www.linkedin.com/in/neelayshah/,40.7127281,-74.0060152
Neeraj Iyer,"Chicago, USA",Data Builder since 2021,https://www.linkedin.com/in/neerajiyer,41.8755616,-87.6244212
Neetu Mallan,"Chennai, India",Cloud Operations Builder since 2023,https://www.linkedin.com/in/neetu-mallan-04b93694/,13.0836939,80.270186
Neil Kuan,"Taipei, Taiwan",Containers Builder since 2020,https://github.com/neilkuan,25.0375198,121.5636796
Nelo Puchades Gascón,"Valencia, Spain",Machine Learning Builder since 2020,https://www.meetup.com/AWS-Valencia/,39.4697065,-0.3763353
Nestor Mayagma Jr,Philippines,Front-End Web & Mobile Builder since 2022,https://nestormayagmajr.com/,12.7503486,122.7312101
Neylson Crepalde,"Belo Horizonte, Brazil",Data Builder since 2021,https://www.linkedin.com/in/neylsoncrepalde/,-19.9227318,-43.9450948
Nguyen Huu Ty,"Da Nang, Vietnam",Serverless Builder since 2022,https://www.linkedin.com/in/nguyen-huu-ty,16.062815,108.2101633
Nica Medrano,"Marikina City, Philippines",Cloud Operations Builder since 2022,https://www.linkedin.com/in/nicamedrano,14.6345531,121.0962692
Nicholas Gilbert,"Chicago, USA",Security Builder since 2021,https://www.linkedin.com/in/nicksecurity/,41.8755616,-87.6244212
Nick Anthony,"London, United Kingdom",Front-End Web & Mobile Builder since 2020,https://twitter.com/unc0dable,51.4893335,-0.1440551
Nick Frichette,USA,Security Builder since 2022,https://frichetten.com/,39.7837304,-100.445882
Nick Jones,"Copenhagen, Denmark",Security Builder since 2020,https://www.nojones.net,55.6867243,12.5700724
Nick de Wijer-Graafstra,"Haarlem, Netherlands",Cloud Operations Builder since 2022,https://www.linkedin.com/in/nickdewijer/,52.3837058,4.6435597
Nico Singh,"La Serena, Chile",Containers Builder since 2021,https://nico.singh.cl,-29.902631,-71.2520253
Nicolas El Khoury,Lebanon,Containers Builder since 2021,https://www.linkedin.com/in/nicolas-el-khoury,40.375713,-76.4626118
Nicolo Marchesi,Italy,Dev Tools Builder since 2021,https://twitter.com/nicolomarchesi,42.6384261,12.674297
Nicolás Lecaros Marchant,"Santiago, Chile",Machine Learning Builder since 2023,http://nicolaslecaros.cl/,-33.4377756,-70.6504502
Nicolás Pino,"Temuco, Chile",Machine Learning Builder since 2022,https://www.linkedin.com/in/nicolas-ignacio-pino-cea/,-38.7358908,-72.590538
Nieves Abalos,Spain,Machine Learning Builder since 2022,https://es.linkedin.com/in/nievesabalosserrano/en,39.3260685,-4.8379791
Nikee Pearl Tomas,Philippines,Network Content & Delivery Builder since 2023,https://nikeetomas.com/,12.7503486,122.7312101
Nikhil Kumar Jha,"Berlin, Germany",Machine Learning Builder since 2021,https://www.linkedin.com/in/nikhil-kumar-jha/,52.510885,13.3989367
Nikhil Purva,"Jaipur, India",Containers Builder since 2023,https://www.linkedin.com/in/nikhil-purva-a1b1b320/,26.9154576,75.8189817
Nikita Galkin,"Kyiv, Ukraine",Containers Builder since 2022,https://galk.in/,50.4485578,30.5271623
Nikitas Gargoulakis,"York, United Kingdom",Cloud Operations Builder since 2023,https://www.allaboutcloud.co.uk,53.9656578,-1.0743052
Niklas Westerstråhle,Finland,Cloud Operations Builder since 2021,https://www.linkedin.com/in/niklaswesterstrahle/,63.2467777,25.9209164
Niko Achilles Kokkinos,"Düsseldorf, Germany",Serverless Builder since 2024,https://www.linkedin.com/in/nikoachilles/,51.2254018,6.7763137
Niko Kivelä,"Helsinki, Finland",Dev Tools Builder since 2023,https://www.linkedin.com/in/nikokivela,60.1674881,24.9427473
Nikolay Bunev,"Sofia, Bulgaria",Security Builder since 2020,https://nickonaws.bunev.net/,42.6792938,23.3011089
Nikunj Vasava,"Bangalore, India",Containers Builder since 2022,https://www.linkedin.com/in/nikunj-vasava/,12.9881567,77.6226
Ninyo Akande,"Amsterdam, Netherlands",Containers Builder since 2022,https://www.linkedin.com/in/esther-ninyo,52.3730796,4.8924534
Nirav Shah,"Ahmedabad, India",Dev Tools Builder since 2023,www.linkedin.com/in/nirav-eternal,23.0215374,72.5800568
Nirmal Pathak,"Vadodara, India",Containers Builder since 2023,https://www.linkedin.com/in/nirmalpathak/,22.2973142,73.1942567
Nisarg Satani,"Rajkot, India",Serverless Builder since 2020,https://www.linkedin.com/in/nisarg-satani-400484146/,22.3053263,70.8028377
Nishanth Gotte,"Hyderabad, India",Cloud Operations Builder since 2024,No URL,17.360589,78.4740613
Nitesh Thapliyal,India,Dev Tools Builder since 2022,https://www.linkedin.com/in/nitesh-thapliyal,22.3511148,78.6677428
Nivlesh Chandra,"Sydney, Australia",Containers Builder since 2024,https://www.linkedin.com/in/nivleshc/,-33.8698439,151.2082848
Noel Llevares,"Sydney, Australia",Serverless Builder since 2021,https://www.linkedin.com/in/noelmartinllevares/,-33.8698439,151.2082848
Nonjongo,"Johannesburg, South Africa",Storage Builder since 2021,https://www.linkedin.com/in/nonjongo-halam-3a0a4b149,-26.205,28.049722
Nonso Azubike,Nigeria,Containers Builder since 2023,https://www.linkedin.com/in/nonso-azubike/,9.6000359,7.9999721
Noor Sabahi,Syria,Data Builder since 2023,https://youtube.com/@tiger4code,34.8147886,38.4231781
Nora Schoener,Germany,Dev Tools Builder since 2023,https://wolkencode.de/,51.1638175,10.4478313
Norihiko Asami,"Tokyo, Japan",Cloud Operations Builder since 2023,https://twitter.com/rubihiko,35.6768601,139.7638947
Norman Ndurano,"Nairobi, Kenya",Security Builder since 2020,https://www.linkedin.com/in/ndurano/,-1.3026148,36.828842
Noura Hussein,Egypt,Networking & Content Delivery Builder since 2021,https://www.linkedin.com/in/noura-hussein,26.2540493,29.2675469
Noureldin Ehab,"Giza, Egypt",Security Builder since 2021,https://linktr.ee/noureldin_ehab,29.9870753,31.2118063
Nova Lailatul Rizkiyah,"Lumajang, Indonesia",Containers Builder since 2021,https://www.linkedin.com/in/nova-rizkiyah/,-8.135205,113.2244162
Ntombizakhona Mabaso,"Sandton, South Africa",Storage Builder since 2023,https://ntombizakhona.com/,-26.0682406,28.0479844
Nurul Ramadhona,"Banyuwangi, Indonesia",Containers Builder since 2022,https://www.linkedin.com/in/nurulramadhona,-8.3325711,114.141579
Nuwan Premaratne,Sri Lanka,Security Builder since 2023,https://www.linkedin.com/in/nuwan-premaratne-csne,7.5554942,80.7137847
Ogbeide Osemenkhian,"Lagos, Nigeria",Serverless Builder since 2022,https://www.linkedin.com/in/ogbeide-osemenkhian-bb70021a3,6.4550575,3.3941795
Ogunkola  adeola,"Lagos, Nigeria",Game Tech Builder since 2022,https://www.linkedin.com/in/adeola-o-aa135221,6.4550575,3.3941795
Oketunji Oludolapo,"Lagos, Nigeria",Machine Learning Builder since 2022,https://www.linkedin.com/in/oludolapo-oketunji/,6.4550575,3.3941795
