Name,Location,Category,Bio URL,Since Date,Description,Image URL,Tags,Latitude,Longitude,Status,Video
Sebastian Korfmann,"Hamburg, Germany",AWS DevTools Hero,https://aws.amazon.com/developer/community/heroes/sebastian-korfmann/?did=dh_card&trk=dh_card,Hero since 2020,"Sebastian Korfmann is an entrepreneurial Software Engineer based in Hamburg, Germany…...",https://d1.awsstatic.com/Developer%20Marketing/developer-center/sebastien-korfmann.fe10f4e96874e912f525d1404ef90a44dd32822b.png,"Europe, Middle East, & Africa|AWS DevTools Hero|Trainer / Educator|2020|Open Source Contributor|Blogger",53.550341,10.000654,Next up,
Sebastian Müller,"Hamburg, Germany",AWS Serverless Hero,https://aws.amazon.com/developer/community/heroes/sebastian-mueller/?did=dh_card&trk=dh_card,Hero since 2019,"On sbstjn.com, Sebastian (pronouns: he/him) writes about all things Serverless, CDK, Generative AI, ...",https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/may-2024/Sebastian%20M%c3%bcller%20100.2e3a14dea24e38400e12b8e8f5b47eda8a049ce8.png,"Europe, Middle East, & Africa|AWS Serverless Hero|Open Source Contributor|2019|Blogger|Technical Author",53.550341,10.000654,,
Sena Yakut,"Izmir, Turkey",AWS Security Hero,https://aws.amazon.com/developer/community/heroes/sena-yakut/?did=dh_card&trk=dh_card,Hero since 2024,Sena is a Senior Cloud Security Engineer at Lyrebird Studio. ...,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/sena%20yakut-100.532f05bd303a0fa2eb610aedd2e5b4f134490587.png,"Europe, Middle East, & Africa|AWS Security Hero|2024|emea|2024|Technical Author|Blogger",38.23166,27.02997,,
Serhat Can,"Istanbul, Turkey",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/serhat-can/?did=dh_card&trk=dh_card,Hero since 2018,"Serhat is a passionate technologist, community leader, and co-founder   product development director at JumpCloud....",https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/may-2024/serhat-can-100.9c38f34791cf6c930eb88798db47cc3208913398.png,"Europe, Middle East, & Africa|AWS Community Hero|Conference Speaker|Meetup Organizer|Blogger|2018",41.006381,28.9758715,,
Serkan Özal,"Istanbul, Turkey",AWS Serverless Hero,https://aws.amazon.com/developer/community/heroes/serkan-ozal/?did=dh_card&trk=dh_card,Hero since 2020,"Serkan &Ouml;zal is the Architect at Catchpoint, a serverless-centric debugging, monitoring, and security solution...",https://d1.awsstatic.com/Developer%20Marketing/developer-center/serkan-ozal.e0b1da7830509b503e5d028e33e4267e2dd94ab3.png,"2020|Europe, Middle East, & Africa|Conference Speaker|AWS Serverless Hero|Meetup Organizer|Open Source Contributor|Blogger",41.006381,28.9758715,,
Setia Budi,"Bandung, Indonesia",AWS Community Hero,https://www.linkedin.com/in/boedybios/,Hero from 2021 - 2022,No description...,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/setia%20budi%20100.a53e392eb3ab4d81ab5375d039d7cedd9cd26009.png,Asia Pacific|AWS Community Hero|alumni-hero|Conference Speaker|2021|Technical Author|apac,-6.9215529,107.6110212,,
Shaoyi Li,"Shenzhen, China",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/shaoyi-li/?did=dh_card&trk=dh_card,Hero since 2024,"Shaoyi Li is a Lead Cloud Engineer focusing on cybersecurity and GenAI, advocating ....",https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/shaoyi-li-100.9f064064e7fdd70a444ad196f1fe5b25929292a9.png,Blogger|AWS Community Hero|Technical Author|Trainer / Educator|apac|hero-alumni - {DO NOT USE}|2024|Conference Speaker|2024|Asia Pacific,22.5445741,114.0545429,,
Sheen Brisals,"London, United Kingdom",AWS Serverless Hero,https://aws.amazon.com/developer/community/heroes/sheen-brisals/?did=dh_card&trk=dh_card,Hero since 2020,Sheen is the co-author of &#39;Serverless Development on AWS: Building Enterprise-Scale Serverless Solutions&#39;...,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/may-2024/Sheen%20Brisals%20-100.21227ebb098dc5d156566b3303f9c7fd94aaeea0.png,"Europe, Middle East, & Africa|Blogger|AWS Serverless Hero|Conference Speaker|2020|Technical Author",51.4893335,-0.1440551,,
Sheng Wu,"Beijing, China",AWS Container Hero,https://aws.amazon.com/developer/community/heroes/sheng-wu/?did=dh_card&trk=dh_card,Hero since 2021,"Sheng Wu is a founding engineer at Tetrate, leading the observability team for service mesh…...",https://d1.awsstatic.com/Developer%20Marketing/developer-center/sheng-wu.815476b9239d56934a7b53343640105bb89eb1a9.png,Trainer / Educator|Asia Pacific|Conference Speaker|AWS Container Hero|2021|Blogger|Technical Author|Open Source Contributor,40.190632,116.412144,,
Shigeru Oda,"Saitama, Japan",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/shigeru-oda/?did=dh_card&trk=dh_card,Hero since 2022,"Shigeru Oda is an expert system engineer at NSD CO., LTD. He has used his knowledge of AWS…...",https://d1.awsstatic.com/Developer%20Marketing/developer-center/shigeru-oda.8661f4100d89ee6a7588e93c11c3120a4dcdbef0.png,AWS Community Hero|Asia Pacific|2022|Conference Speaker|Meetup Organizer,35.9241954,139.4829839,,
Shimon Tolts,"Tel Aviv, Israel",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/shimon-tolts/?did=dh_card&trk=dh_card,Hero since 2016,"Shimon leads an AWS User Group that was established in 2013 and has more than 10,000 members....",https://d1.awsstatic.com/user-groups/shimon_tolts-round.8c7308c241a770cd29b178f098577324666ecc26.png,"Trainer / Educator|Europe, Middle East, & Africa|AWS Community Hero|2016|Conference Speaker|Meetup Organizer|Open Source Contributor|Blogger",32.0852997,34.7818064,,
Shingo Yoshida,"Tokyo, Japan",AWS Serverless Hero,https://aws.amazon.com/developer/community/heroes/shingo-yoshida/?did=dh_card&trk=dh_card,Hero since 2019,"Shingo is CTO of CYDAS, a founder of Section-9, a founder of Serverless Community, and...",https://d1.awsstatic.com/Developer%20Marketing/Community%20Heroes/shingoy-headshotcircle-100px.495b1a0d840071cb337360844c66695edaec35f9.png,Asia Pacific|Conference Speaker|AWS Serverless Hero|Meetup Organizer|Blogger|2019,35.6768601,139.7638947,,
Shun Yoshie,"Yokohama, Japan",AWS Security Hero,https://aws.amazon.com/developer/community/heroes/shun-yoshie/?did=dh_card&trk=dh_card,Hero since 2021,"Shun Yoshie is a Security Consultant at Nomura Research Institute, Ltd(NRI), seconded to NRI SecureTechnologies Ltd(NRIST)...",https://d1.awsstatic.com/Developer%20Marketing/developer-center/shun-yoshie.8d2aa3ea8f6f6dd6c24692e2e55d11ffca69670a.png,AWS Security Hero|Asia Pacific|AWS Community Hero|Meetup Organizer|2021|Blogger,35.4503381,139.6343802,,
Simone Merlini,"Pavia, Italy",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/simone-merlini/?did=dh_card&trk=dh_card,Hero since 2021,"Simone is CEO and CTO at beSharp, an Italian AWS Advanced Consulting Partner focused on…...",https://d1.awsstatic.com/Developer%20Marketing/developer-center/simone-merlini.80782776688c123866ce5f0fd3ad8cbfd2c250ab.png,"Europe, Middle East, & Africa|AWS Community Hero|Meetup Organizer|2021|Open Source Contributor|Blogger",45.0368546,9.1378251,,
Slobodan Stojanović,"Belgrade, Serbia",AWS Serverless Hero,https://aws.amazon.com/developer/community/heroes/slobodan-stojanovic/?did=dh_card&trk=dh_card,Hero since 2018,"Slobodan Stojanović is CTO of Cloud Horizon, a software development studio in Montreal...",https://d1.awsstatic.com/Developer%20Marketing/developer-center/evangelist0-slobodan.131d8cc8c5828c0627a6644b66b1877458e6f363.png,"Trainer / Educator|Europe, Middle East, & Africa|Conference Speaker|AWS Serverless Hero|Meetup Organizer|Open Source Contributor|Technical Author|Blogger|2018",44.8178131,20.4568974,,
Sridevi Murugayen,"Chennai, India",AWS Data Hero,https://aws.amazon.com/developer/community/heroes/sridevi-murugayen/?did=dh_card&trk=dh_card,Hero since 2020,Sridevi Murugayen has 16+ years of IT experience and is a passionate developer and…...,https://d1.awsstatic.com/Developer%20Marketing/developer-center/sridevi-murugayen.4ac808d7bf4462e4cd1d803d0c3a44d283acbe29.png,Asia Pacific|2020|Conference Speaker|Meetup Organizer|Blogger|AWS Data Hero,13.0836939,80.270186,Next up,
Srushith Repakula,"Bengaluru, India",AWS Serverless Hero,https://aws.amazon.com/developer/community/heroes/srushith-repakula/?did=dh_card&trk=dh_card,Hero since 2021,"Srushith Repakula is the Head of Engineering at KonfHub, a one stop platform for technical…...",https://d1.awsstatic.com/Developer%20Marketing/developer-center/srushith-repakula.1550138de598b265709f501c5757f82d9b652509.png,Asia Pacific|AWS Serverless Hero|Conference Speaker|Meetup Organizer|2021|Blogger|Open Source Contributor,12.9881567,77.6226,,
Stephen Sennett,"Melbourne, Australia",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/stephen-sennett/?did=dh_card&trk=dh_card,Hero since 2024,"Stephen is an experienced cloud technologist, working with AWS for over a decade as an architect, consultant, engineer....",https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/Stephen%20Sennett-100.e55cd775b897b1de49f21fcd9b3b3bd8744061a7.png,2024|2024|Blogger|Trainer / Educator|apac|AWS Community Hero|Conference Speaker|Asia Pacific,-37.8142454,144.9631732,,
Steve Bjorg,"San Diego, USA",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/steve-bjorg/?did=dh_card&trk=dh_card,Hero since 2019,Steve Bjorg was the Founder and Chief Technical Officer at MindTouch (acquired by NICE CXone…...,https://d1.awsstatic.com/Developer%20Marketing/developer-center/steve-bjorg-circular-headshot.e2b26c3b052237ffc17a338de4b96a169a655852.png,Americas|AWS Community Hero|Meetup Organizer|North America|Open Source Contributor|2019|Technical Author|Blogger,32.7174202,-117.162772,,
Steve Teo,Singapore,AWS Community Hero,https://aws.amazon.com/developer/community/heroes/steve-teo/?did=dh_card&trk=dh_card,Hero since 2020,"Steve works at Horangi Cyber Security, an Amazon Partner Network (APN) Technology Partner...",https://d1.awsstatic.com/Developer%20Marketing/developer-center/steve-teo.677a405e25ef1327a20ad945674b6724a3b8712f.png,2020|AWS Community Hero|Asia Pacific|Trainer / Educator|Conference Speaker|Meetup Organizer|Blogger,1.357107,103.8194992,Next up,
TaeSeong Park,"Seoul, Korea",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/taeseong-park/?did=dh_card&trk=dh_card,Hero since 2022,Taeseong Park is a front-end engineer and unity mobile developer working at IDEASAM....,https://d1.awsstatic.com/getting-started-guides/new-heros-nov-2022/taeseong_park-modified1.8f24a1abd9cdbbfa32524ee0a828a67e9a11eb07.png,Trainer / Educator|Asia Pacific|AWS Community Hero|Conference Speaker|2022|Meetup Organizer,37.5666791,126.9782914,,
Takahiro Horike,"Tokyo, Japan",AWS Serverless Hero,https://aws.amazon.com/developer/community/heroes/takahiro-horike/?did=dh_card&trk=dh_card,Hero since 2021,"Takahiro Horike is CEO of Serverless Operations, Inc., where they are developing OSS products…...",https://d1.awsstatic.com/Developer%20Marketing/developer-center/takahiro-horike.5f9a8de26e3b570382990a9f5b444485e2225795.png,Asia Pacific|Conference Speaker|AWS Serverless Hero|2021|Open Source Contributor|Technical Author|Blogger,35.6768601,139.7638947,,
Takuya Tachibana,"Misawa, Japan",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/takuya-tachibana/?did=dh_card&trk=dh_card,Hero since 2023,Takuya Tachibana is the CEO of Heptagon inc. and Director of DigitalCube Co. Ltd. He ...,https://d1.awsstatic.com/getting-started-guides/new-heroes-2023/nov/TachibanaTakuya-100.d489e05a31efdc928b1d25d707b9a7e9d0bfa352.png,AWS Community Hero|2023|Asia Pacific|Conference Speaker|Japanese|2023|Blogger|Japan|apac,40.6829377,141.3692113,,
Teri Radichel,"Savannah, USA",AWS Security Hero,https://aws.amazon.com/developer/community/heroes/teri-radichel/?did=dh_card&trk=dh_card,Hero since 2016,"Teri Radichel is the founder of 2nd Sight Lab, a company specializing in AWS, SAAS, and application penetration testing ...",https://d1.awsstatic.com/Developer%20Marketing/developer-center/terir-headshotcircle-100px.cd490554a28f06c6fa8f44e499bb4de8b19b8d44.png,Americas|AWS Security Hero|2016|Conference Speaker|Meetup Organizer|North America|Blogger,32.0790074,-81.0921335,,
Thorsten Höger,"Stuttgart, Germany",AWS DevTools Hero,https://aws.amazon.com/developer/community/heroes/thorsten-hoger/?did=dh_card&trk=dh_card,Hero since 2017,"Thorsten is a Cloud Automation Evangelist at Taimos, where he advises customers on using AWS...",https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/Thorsten%20Hoger%20100.621a4d80fd786132a4209514ce3230ec036a00ee.png,"Europe, Middle East, & Africa|Trainer / Educator|AWS DevTools Hero|Conference Speaker|2017|Meetup Organizer|Open Source Contributor",48.7784485,9.1800132,editing,
Tiago Rodrigues,"Lisbon, Portugal",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/tiago-rodrigues/?did=dh_card&trk=dh_card,Hero since 2024,"Tiago is a Senior Cloud Consultant at tecRacer.com, an AWS Premier Tier Services Partner...",https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/tigpt_100.84eac520f11e9ecf07493fbde6308410d74bad27.png,"Europe, Middle East, & Africa|AWS Community Hero|Conference Speaker|2024|Technical Author|2024|emea|Blogger",38.7077507,-9.1365919,,
Tom McLaughlin,"Boston, USA",AWS Serverless Hero,https://aws.amazon.com/developer/community/heroes/tom-mclaughlin/?did=dh_card&trk=dh_card,Hero since 2020,Tom is a cloud infrastructure and operations engineer who has worked in companies ranging…...,https://d1.awsstatic.com/Developer%20Marketing/developer-center/tom-mclaughlin.dddac46990d50eeb157171d9fc773555c747d926.png,Americas|2020|AWS Serverless Hero|Conference Speaker|North America|Blogger|Open Source Contributor|Technical Author,42.3554334,-71.060511,,
Tomasz Dudek,"Wroclaw, Poland",AWS Machine Learning Hero,https://aws.amazon.com/developer/community/heroes/tomasz-dudek/?did=dh_card&trk=dh_card,Hero since 2023,Tomasz is working as a Data   AI Team Lead and a Solutions Architect at Chaos Gears ....,https://d1.awsstatic.com/getting-started-guides/new-heros-nov-2022/2023/june-2023/photo_of_tomek_2022_extended-modified.eefe4b3cefb94981a1b098d32295da0a8723889f.png,"Poland|Europe, Middle East, & Africa|2023|AWS Machine Learning Hero|Conference Speaker|emea",51.1089776,17.0326689,,
Tomasz Lakomy,"Poznan, Poland",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/tomasz-lakomy/?did=dh_card&trk=dh_card,Hero since 2020,"Tomasz is a Frontend Engineer at Stedi, Co-founder of Cloudash, an egghead.io instructor…...",https://d1.awsstatic.com/Developer%20Marketing/developer-center/tomasz-lakomy.e2ebd5ce84496110b8bc04b5e9d4976c023bd227.png,"Trainer / Educator|2020|Europe, Middle East, & Africa|AWS Community Hero|Conference Speaker|Technical Author|Blogger",52.4082663,16.9335199,,
Tomasz Ptak,"London, United Kingdom",AWS Machine Learning Hero,https://aws.amazon.com/developer/community/heroes/tomasz-ptak/?did=dh_card&trk=dh_card,Hero since 2020,"Tomasz is a software engineer with a focus on tackling technical debt, transforming legacy products...",https://d1.awsstatic.com/Developer%20Marketing/developer-center/tomasz-ptak.961e8b35e7e85f7f2135e505e558cfb35c360272.png,"Europe, Middle East, & Africa|Blogger|AWS Machine Learning Hero|2020|Conference Speaker",51.4893335,-0.1440551,,
Trista Pan,"Beijing, China",AWS Data Hero,https://aws.amazon.com/developer/community/heroes/trista-pan/?did=dh_card&trk=dh_card,Hero since 2021,"Trista Pan is the CTO and Co-Founder of SphereEx, an open-source commercial SaaS start-up backed by some of the world s top VCs...",https://d1.awsstatic.com/Developer%20Marketing/developer-center/juan-pan.f239183f0d86631d47fd13869176461c89a514b0.png,Asia Pacific|Trainer / Educator|Conference Speaker|2021|Open Source Contributor|AWS Data Hero,40.190632,116.412144,,
Vadym Kazulkin,"Bonn, Germany",AWS ​​Serverless Hero,https://aws.amazon.com/developer/community/heroes/vadym-kazulkin/?did=dh_card&trk=dh_card,Hero since 2024,"Vadym Kazulkin is originally from Ukraine and is currently Head of Development at ip.labs,....",https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/Vadym%20Kazulkin-100.4ded557b312dedf403d8e0e28973020e8b9707e1.png,"2024|2024|Meetup Organizer|Blogger|AWS Serverless Hero|Technical Author|Europe, Middle East, & Africa|emea|Conference Speaker",50.7352621,7.1024635,Next up,
Vanessa Santos,"São Paulo, Brazil",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/vanessa-santos/?did=dh_card&trk=dh_card,Hero since 2021,Vanessa works with local and international AWS User Groups as an AWS UG São Paulo co-organizer…...,https://d1.awsstatic.com/Developer%20Marketing/developer-center/vanessa-santos.884979879829d30950e4bb37fca726240b0b6ace.png,Trainer / Educator|AWS Community Hero|Americas|Conference Speaker|Meetup Organizer|2021|Latin America,-23.5506507,-46.6333824,,
Vicky Seno,"Santa Monica, USA",AWS Container Hero,https://aws.amazon.com/developer/community/heroes/vicky-seno?did=dh_card&trk=dh_card,Hero since 2019,"Vicky ""Tanya"" Seno is a Computer Science Professor at Santa Monica College, in Los Angeles...",https://d1.awsstatic.com/Developer%20Marketing/Community%20Heroes/vickys-headshotcircle-100px.82df96d970500dcde40c928d700510de6299da93.png,Trainer / Educator|Americas|Conference Speaker|AWS Container Hero|North America|2019|Technical Author,34.0194704,-118.491227,,
Vinicius Caridá,"São Paulo, Brazil",AWS Machine Learning Hero,https://aws.amazon.com/developer/community/heroes/vinicius-carida/?did=dh_card&trk=dh_card,Hero since 2021,Vinicius Caridá (Vini) is a Computer Engineer with a Masters and PhD in Computer Science…...,https://d1.awsstatic.com/Developer%20Marketing/developer-center/vinicius-carida.6406ccc62505d81887f8e651bec37afd0828a2a3.png,Americas|Trainer / Educator|Conference Speaker|AWS Machine Learning Hero|Meetup Organizer|2021|Latin America|Technical Author|Blogger,-23.5506507,-46.6333824,,
Virginie Mathivet,"Lyon, France",AWS Machine Learning Hero,https://aws.amazon.com/developer/community/heroes/virginie-mathivet/?did=dh_card&trk=dh_card,Hero since 2021,"After a PhD on Neural Networks and Reinforcement Learning (when it was not so cool), Virginie…...",https://d1.awsstatic.com/Developer%20Marketing/developer-center/virginie-mathivet.1aff1c1b12fe433a9d930d4f9a1b9996ab77674d.png,"Europe, Middle East, & Africa|Trainer / Educator|Conference Speaker|AWS Machine Learning Hero|2021|Blogger|Technical Author|Open Source Contributor",45.7578137,4.8320114,,
Vishal Alhat,"Pune, India",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/vishal-alhat/?did=dh_card&trk=dh_card,Hero since 2024,"Vishal Alhat is a senior software engineer at Forcepoint, a leading cybersecurity...",https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/Vishal%20-%20100.c898313528dff233356e8c8ccfa2c1a376d96da2.png,2024|Open Source Contributor|India|Meetup Organizer|AWS Community Hero|Blogger|Technical Author|2024|Asia Pacific|Trainer / Educator|Conference Speaker|apac,18.5213738,73.8545071,,
Vit Niennattrakul,"Bangkok, Thailand",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/vit-niennattrakul/?did=dh_card&trk=dh_card,Hero since 2016,"Vit Niennattrakul finished his Ph.D. in time series data mining and is also interested in machine learning, artificial intelligence,...",https://d1.awsstatic.com/Developer%20Marketing/developer-center/vitn-headshotcircle-100px.cc3ebe0ed2a86f91a0e0217b58810470adcde561.png,Trainer / Educator|Asia Pacific|AWS Community Hero|Conference Speaker|2016|Meetup Organizer|Blogger|Technical Author|Open Source Contributor,13.7524938,100.4935089,,
Vivek Raja P S,"Madurai, India",AWS Machine Learning Hero,https://aws.amazon.com/developer/community/heroes/vivek-raja/?did=dh_card&trk=dh_card,Hero since 2021,Vivek Raja works as Data Scientist at NexStem | CortexBCI Inc. where he develops Machine Learning…...,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/may-2024/Vivek_Headshot_100.84c6b28cc9ac37216cb726d170fbe646db250595.png,Technical Author|Blogger|AWS Machine Learning Hero|Conference Speaker|2021|Asia Pacific|Trainer / Educator|Meetup Organizer,9.9261153,78.1140983,,
Vlad Ionescu,"Bucharest, Romania",AWS Container Hero,https://aws.amazon.com/developer/community/heroes/vlad-ionescu/?did=dh_card&trk=dh_card,Hero since 2019,Vlad is a DevOps Consultant helping companies deliver more reliable software faster and safer...,https://d1.awsstatic.com/Developer%20Marketing/developer-center/vlad-ionescu-circular-headshot.16833e2334f7d7786f7888333f3a2ebb3caee733.png,"Europe, Middle East, & Africa|AWS Container Hero|Open Source Contributor|2019|Technical Author",44.4361414,26.1027202,Next up,
Wendy Wong,"Sydney, Australia",AWS Data Hero,https://aws.amazon.com/developer/community/heroes/wendy-wong/?did=dh_card-body&trk=dh_card-body,Hero since 2023,Wendy is a Business Performance Analyst building data pipelines with ...,https://d1.awsstatic.com/getting-started-guides/new-heroes-2023/oct-2023/WendyWongImg-100.441c9ba1eac3d66caa0077f05d88b26b9d304138.png,Asia Pacific|2023|AWS Data Hero,-33.8698439,151.2082848,,
Wojciech Dąbrowski,"Katowice, Poland",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/wojciech-dabrowski/?did=dh_card&trk=dh_card,Hero since 2023,"Wojciech has been an AWS User Group Silesia leader since 2019. During this time, he managed to organize multiple ...",https://d1.awsstatic.com/getting-started-guides/new-heros-nov-2022/2023/june-2023/headshot_wojciech_d%c4%85browski-modified.8a00e6612cc640bf12e1fb4623e6304ddafd4b61.png,"Trainer / Educator|2023|Europe, Middle East, & Africa|emea|Poland|AWS Community Hero|Conference Speaker|Meetup Organizer",50.2598987,19.0215852,,
Yan Cui,"London, United Kingdom",AWS Serverless Hero,https://aws.amazon.com/developer/community/heroes/yan-cui/?did=dh_card&trk=dh_card,Hero since 2018,Yan is an experienced engineer who has worked with AWS since 2009. He's been an architect...,https://d1.awsstatic.com/Developer%20Marketing/developer-center/yanc-headshotcircle-100px.d664c7a0b9fe2ad4365ab87854365ada2fbdba52.png,"Trainer / Educator|Europe, Middle East, & Africa|AWS Serverless Hero|Conference Speaker|2018|Blogger|Technical Author|Open Source Contributor",51.4893335,-0.1440551,Next up,
Yan So,"Seoul, Korea",AWS Machine Learning Hero,https://aws.amazon.com/developer/community/heroes/yan-so/?did=dh_card&trk=dh_card,Hero since 2020,Yan So is a senior data scientist with experience in applying big data machine learning to solve...,https://d1.awsstatic.com/Developer%20Marketing/developer-center/yan-so.776cda83d6eb86b2a5fe45582d553c0ea004d2c3.png,Asia Pacific|Trainer / Educator|2020|AWS Machine Learning Hero|Conference Speaker,37.5666791,126.9782914,,
Yasunori Kirimoto,"Sapporo, Japan",AWS DevTools Hero,https://aws.amazon.com/developer/community/heroes/yasunori-kirimoto/?did=dh_card&trk=dh_card,Hero since 2022,"Yasunori Kirimoto is the Co-Founder and CEO of MIERUNE Inc., a geospatial solution company. He specializes in the field of GIS ...",https://d1.awsstatic.com/Developer%20Marketing/developer-center/yasunori-kirimoto.916eb8082858390be71e940466806b8b250e7ae5.png,Open Source Contributor|AWS DevTools Hero|2022|Blogger|Asia Pacific|Conference Speaker|Meetup Organizer,43.061936,141.3542924,,
Yusuke Kuoka,"Tokyo, Japan",AWS Container Hero,https://aws.amazon.com/developer/community/heroes/yusuke-kuoka/?did=dh_card&trk=dh_card,Hero since 2018,"Yusuke is a Software Development Engineer, leading the design and development of a highly...",https://d1.awsstatic.com/Developer%20Marketing/developer-center/yasukek-headshotcircle-100px.40579b937cfad9935f9f862611ae62f0f314f879.png,Asia Pacific|AWS Container Hero|Blogger|2018|Open Source Contributor,35.6768601,139.7638947,,
Zainab Maleki,"Perth, Australia",AWS Data Hero,https://aws.amazon.com/developer/community/heroes/zainab-maleki/?did=dh_card&trk=dh_card,Hero since 2021,Zainab’s leadership skills have shone since arriving in Australia. Her volunteer experience at the…...,https://d1.awsstatic.com/Developer%20Marketing/developer-center/zainab-maleki.28bb5d0e01c21d47f4aa7dc1da675ca6b1a67a9b.png,Asia Pacific|Conference Speaker|2021|AWS Data Hero|Blogger|Open Source Contributor,-31.9558933,115.8605855,,
