Name,Location,Category,Bio URL,Since Date,Description,Image URL,Date Created,Date Updated,Tags
Ben Ellerby,"London, United Kingdom",AWS Serverless Hero,https://aws.amazon.com/developer/community/heroes/ben-ellerby/?did=dh_card&trk=dh_card,Hero since 2020,"<p>Ben is VP of Engineering for Theodo and a dedicated member of the Serverless community...</p><p><a href=""https://aws.amazon.com/developer/community/heroes/ben-ellerby/?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/Developer%20Marketing/developer-center/ben-ellerby.9bdd91cd3d61193455de2104a24260f7c6a738b5.png,2020-02-27T18:41:02+0000,2025-03-04T18:37:47+0000,"Europe, Middle East, & Africa|2020|AWS Serverless Hero|Conference Speaker|Open Source Contributor|Blogger"
Ben Kehoe,"Boston, USA",AWS Serverless Hero,https://aws.amazon.com/developer/community/heroes/ben-kehoe/?did=dh_card&trk=dh_card,Hero since 2017,"<p>Ben works in the field of Cloud Robotics, using the internet to enable robots to do more...</p><p><a href=""https://aws.amazon.com/developer/community/heroes/ben-kehoe/?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/Developer%20Marketing/developer-center/benk-headshotcircle-100px.9530c035a77bdc67e38098ca2565b24782d5d2f2.png,2019-02-19T19:55:09+0000,2025-03-04T18:37:47+0000,Americas|Conference Speaker|AWS Serverless Hero|North America|2017|Technical Author|Blogger
Bhuvaneswari Subramani,"Bengaluru, India",AWS DevTools Hero,https://aws.amazon.com/developer/community/heroes/bhuvaneswari-subramani?did=dh_card&trk=dh_card,Hero since 2019,"<p>Bhuvaneswari Subramani is Director Engineering Operations at Infor, with...</p><p><a href=""https://aws.amazon.com/developer/community/heroes/bhuvaneswari-subramani?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/Developer%20Marketing/Community%20Heroes/bhuvanas-headshotcircle-100px.06d334d116d02fd51a784f64ac6765a79e4523d8.png,2019-06-05T16:47:56+0000,2025-03-04T18:37:47+0000,Asia Pacific|AWS DevTools Hero|Conference Speaker|Meetup Organizer|Blogger|2019
Boyan Dimitrov,"Munich, Germany",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/boyan-dimitrov/?did=dh_card&trk=dh_card,Hero since 2015,"<p>Boyan is the Chief Technology Officer of SIXT, responsible for the company&rsquo;s tech vision and strategy. Prior to joining SIXT in 2015, Boyan...</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/boyan-dimitrov/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/Developer%20Marketing/developer-center/boyan-headshotcircle-100px.ab75a96438a16c21351609ff05ddffc3d4b70a6d.png,2019-02-19T19:55:01+0000,2025-03-04T18:37:47+0000,"AWS Community Hero|Europe, Middle East, & Africa|Conference Speaker|2015|Technical Author|Open Source Contributor"
Brian Hough,"Boston, USA",AWS Dev Tools Hero,https://aws.amazon.com/developer/community/heroes/brian-hough/?did=dh_card&trk=dh_card,Hero since 2023,"<p>Brian H. Hough is the founder of the Tech Stack Playbook&reg;, a software ...</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/brian-hough/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/getting-started-guides/new-heroes-2023/hero-sept-2023/Brian%20Hough_100.ad6bf866a512b5d990a9cc470ea3c8ca8f653ff6.png,2023-08-31T19:02:44+0000,2025-03-04T18:37:47+0000,AWS DevTools Hero|2023|Conference Speaker|namer|2023|North America|Blogger
Brian Leroux,"Vancouver, Canada",AWS Serverless Hero,https://aws.amazon.com/developer/community/heroes/brian-leroux/?did=dh_card&trk=dh_card,Hero since 2019,"<p>Brian LeRoux is the CTO of continuous delivery vehicle Begin.com and core maintainer...</p><p><a href=""https://aws.amazon.com/developer/community/heroes/brian-leroux/?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/Developer%20Marketing/developer-center/brian-leroux-circular-headshot.d74cf36981ab7dee70508381710b3955c01502e1.png,2019-11-06T17:19:11+0000,2025-03-04T18:37:47+0000,Americas|AWS Serverless Hero|North America|Open Source Contributor|2019|Technical Author|Blogger
Brian Tarbox,"Boston, USA",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/brian-tarbox/?did=dh_card&trk=dh_card,Hero since 2019,"<p>Brian has over thirty years experience delivering mission critical systems on-time, on-target and...</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/brian-tarbox/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/Developer%20Marketing/developer-center/brian-tarbox-circular-headshot.265f9909a087103813e7f9ec36b23448e0582bae.png,2019-11-06T17:19:16+0000,2025-03-04T18:37:47+0000,Technical Author|Americas|North America|2019|AWS Community Hero|Meetup Organizer
Bryan Chasko,"New Mexico, USA",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/bryan-chasko/?did=dh_card&trk=dh_card,Hero since 2018,"<p>Over 17 years as a hands-on technology leader, Bryan Chasko has revitalized complex infrastructures; advanced patient care with edge devices,...</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/bryan-chasko/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/Developer%20Marketing/Community%20Heroes/bryanc-headshotcircle-100px.17f2e5ad57585f85d5ed9f0527ade819e3e00475.png,2019-02-19T19:54:58+0000,2025-03-04T18:37:48+0000,Trainer / Educator|AWS Community Hero|Americas|Conference Speaker|North America|2018|Meetup Organizer|Technical Author
Calvin Hendryx-Parker,"Indianapolis, USA",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/calvin-hendryx-parker/?did=dh_card&trk=dh_card,Hero since 2019,"<p>Calvin Hendryx-Parker is the co-founder of Six Feet Up, a women-owned company specializing...</p><p><a href=""https://aws.amazon.com/developer/community/heroes/calvin-hendryx-parker/?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/Developer%20Marketing/developer-center/calvin-hendryx-parker-circular-headshot.08504dfc565eebd4e800c848b6002c9994172329.png,2019-11-06T17:19:21+0000,2025-03-04T18:37:48+0000,Americas|AWS Community Hero|Conference Speaker|North America|Meetup Organizer|2019
Carlos Cortez,"Lima, Perú",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/carlos-cortez/?did=dh_card&trk=dh_card,Hero since 2021,"<p>Carlos is the founder and leader of AWS User Group Perú. He is Certified with 8 years of experience…</p><p><a href=""https://aws.amazon.com/developer/community/heroes/carlos-cortez/?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/Developer%20Marketing/developer-center/carlos-cortez.dadc00fba5e7def50b0e254402beb1fb7211b3ed.png,2021-06-03T18:06:00+0000,2025-03-04T18:37:48+0000,AWS Community Hero|Americas|Trainer / Educator|Conference Speaker|Meetup Organizer|2021|Blogger|Latin America|Technical Author
Carlos Zambrano,"Bogotá, Colombia",AWS Data Hero,https://aws.amazon.com/developer/community/heroes/carlos-zambrano/?did=dh_card&trk=dh_card,Hero since 2021,"<p>Carlos is Technical Manager at Globant LLC and professor of Master in Business and…</p><p><a href=""https://aws.amazon.com/developer/community/heroes/carlos-zambrano/?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/Developer%20Marketing/developer-center/carlos-zambrano.255ecd89a1a6a74695c2735c44255c3865d8349f.png,2021-03-11T20:33:23+0000,2025-03-04T18:37:48+0000,Americas|Trainer / Educator|Conference Speaker|Meetup Organizer|2021|Latin America|AWS Data Hero|Blogger
Chao Cai,"Beijing, China",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/chao-cai/?did=dh_card&trk=dh_card,Hero since 2022,"<p>Chao has 15 years of world-class experience in software development, including more than…</p><p><a href=""https://aws.amazon.com/developer/community/heroes/chao-cai/?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/Developer%20Marketing/developer-center/chao-kai.5ac282cd55074e395f94c8189aaceb0e45e8dea2.png,2022-06-02T18:45:21+0000,2025-03-04T18:37:48+0000,Asia Pacific|AWS Community Hero|Conference Speaker|2022|Blogger|Technical Author
Chris Farris,"  Atlanta, USA",AWS Security Hero,https://aws.amazon.com/developer/community/heroes/chris-farris/?did=dh_card&trk=dh_card,Hero since 2023,"<p>Chris Farris has been in IT since 1994, primarily focused on Linux, networking, and security. For the past eight years...</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/chris-farris/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/getting-started-guides/new-heroes-2023/secuirty/HeadShot_chris_farris-100.6f7cb8a8a9b83c5cc8c5eec3fdfc1799cd0ca051.png,2023-07-24T19:44:53+0000,2025-03-04T18:37:48+0000,"Trainer / Educator|2023|AWS Security Hero|Security, Identity, & Compliance|Conference Speaker|North America|Meetup Organizer|2023|United States|Open Source Contributor"
Chris Miller,"Santa Cruz, USA",AWS Machine Learning Hero,https://aws.amazon.com/developer/community/heroes/chris-miller/?did=dh_card&trk=dh_card,Hero since 2021,"<p>Chris Miller is an entrepreneur, inventor, and CEO of Cloud Brigade, an AWS Select…</p><p><a href=""https://aws.amazon.com/developer/community/heroes/chris-miller/?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/Developer%20Marketing/developer-center/chris-miller.7c658e7232ec12eb8cdc046d3ce0b70108de5f42.png,2021-06-03T18:06:13+0000,2025-03-04T18:37:48+0000,Americas|Conference Speaker|AWS Machine Learning Hero|Meetup Organizer|2021|North America|Open Source Contributor|Blogger
Chris Williams,"Portsmouth, USA",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/chris-williams/?did=dh_card&trk=dh_card,Hero since 2019,"<p>Chris Williams is the DevRel Mgr for North America for <a href=""https://www.hashicorp.com/"" target=""_blank"">HashiCorp</a>...</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/chris-williams/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/Chris-Williams-100.7e205c7ef4a9320054a5cb2c55799ee2bce42561.png,2019-09-05T03:04:00+0000,2025-03-04T18:37:48+0000,AWS Community Hero|Americas|Conference Speaker|Meetup Organizer|North America|Blogger|2019
Colin Percival,"Vancouver, Canada",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/colin-percival?did=dh_card&trk=dh_card,Hero since 2019,"<p>Colin is the founder of Tarsnap, a secure online backup service which combines...</p><p><a href=""https://aws.amazon.com/developer/community/heroes/colin-percival?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/Developer%20Marketing/Community%20Heroes/colinp-headshotcircle-100px.f1ad49b52983c74347e636a6b05ecbcfc1a63b24.png,2019-06-05T16:47:41+0000,2025-03-04T18:37:48+0000,AWS Community Hero|Americas|North America|2019|Blogger|Technical Author|Open Source Contributor
Cosmin Sanda,"Copenhagen, Denmark",AWS Machine Learning Hero,https://www.linkedin.com/in/cosmincatalinsanda/,Hero from 2020 - 2022,No description,https://d1.awsstatic.com/Developer%20Marketing/developer-center/cosmin-sanda.a1a4d9992f5c1fd4a10addbe47552bd5f198563f.png,2020-05-27T17:24:23+0000,2025-03-04T18:37:48+0000,"Europe, Middle East, & Africa|alumni-hero|AWS Machine Learning Hero|Meetup Organizer|Open Source Contributor|Blogger"
Cyril Bandolo,"Douala, Cameroon",AWS Machine Learning Hero,https://aws.amazon.com/developer/community/heroes/cyril-bandolo/?did=dh_card&trk=dh_card,Hero since 2022,"<p>Cyril Bandolo is a data scientist working as Senior Cloud Developer at Serverless Guru. Cyril and his team&nbsp;&hellip;</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/cyril-bandolo/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/getting-started-guides/new-heroes-2023/nov/Cyril_Headshot%20100.b761c52f87aa01cec037da934172f7208ff8e65c.png,2022-06-02T18:45:23+0000,2025-03-04T18:37:48+0000,"Europe, Middle East, & Africa|AWS Machine Learning Hero|2022|Conference Speaker|Blogger"
Cyrus Wong,Hong Kong,AWS Machine Learning Hero,https://aws.amazon.com/developer/community/heroes/cyrus-wong/?did=dh_card&trk=dh_card,Hero since 2016,"<p>Cyrus is Data Scientist of Cloud Innovation Centre at the IT Department of the Hong Kong...</p><p><a href=""https://aws.amazon.com/developer/community/heroes/cyrus-wong/?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/Developer%20Marketing/developer-center/cyrusw-headshotcircle-100px.a8668ad209bed9f0897a4ddea324f9bfcb3e3fa4.png,2019-02-19T19:54:48+0000,2025-03-04T18:37:48+0000,Asia Pacific|Trainer / Educator|AWS Machine Learning Hero|2016|Conference Speaker|Blogger|Open Source Contributor
Damian Olguin,"Cordoba, Argentina",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/damian-olguin/?did=dh_card&trk=dh_card,Hero since 2020,"<p>Damian is a tech entrepreneur and one of the founders of Teracloud, an AWS APN Partner…</p><p><a href=""https://aws.amazon.com/developer/community/heroes/damian-olguin/?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/Developer%20Marketing/developer-center/damian-olguin.53d0af743bfa10707413b9b37445097a551a6da9.png,2020-11-12T19:05:47+0000,2025-03-04T18:37:48+0000,2020|AWS Community Hero|Americas|Conference Speaker|Meetup Organizer|Blogger|Latin America
Daniel Aniszkiewicz,"Wrocław, Poland",AWS Security Hero,https://aws.amazon.com/developer/community/heroes/daniel-aniszkiewicz/?did=dh_card&trk=dh_card,Hero since 2024,"<p>Daniel is a Senior Software Engineer at Algoteque International Hub, currently working with one of the UK&#39;s ...</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/daniel-aniszkiewicz/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/Daniel%20Aniszkiewicz-100.98ee9f321d9cc498d8e584f7f583e80c4e8f01a0.png,2024-03-04T16:22:45+0000,2025-03-04T18:37:48+0000,"Europe, Middle East, & Africa|AWS Security Hero|2024|emea|Blogger|2024|Technical Author"
Daniel Rankov,"Sofia, Bulgaria",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/daniel-rankov/?did=dh_card&trk=dh_card,Hero since 2021,"<p>Daniel Rankov is building and leading Several Clouds to become a premier Cloud and DevOps...</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/daniel-rankov/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/Developer%20Marketing/developer-center/daniel-rankov.1487dd7ef45401dc08d7482d5b55318ec64cd926.png,2021-03-11T20:33:35+0000,2025-03-04T18:37:49+0000,"Europe, Middle East, & Africa|AWS Community Hero|Meetup Organizer|2021|Open Source Contributor|Blogger"
Danielle Heberling,"Hillsboro, USA",AWS Serverless Hero,https://aws.amazon.com/developer/community/heroes/danielle-heberling/?did=dh_card&trk=dh_card,Hero since 2023,"<p>Danielle Heberling is a software engineer with a background that includes being a musician ....</p>

<p><a href=""https://aws.amazon.com/developer/community/heroes/danielle-heberling/?did=dh_card-body&amp;trk=dh_card-body"" rel=""noopener"" target=""_blank"">Learn more &raquo;</a></p>
",https://d1.awsstatic.com/getting-started-guides/new-heros-nov-2022/2023/june-2023/danielle-heberling-modified.44a3833df55fcfcc7cc804672562c909bc4ab3aa.png,2023-06-06T21:17:03+0000,2025-03-04T18:37:49+0000,Trainer / Educator|2023|AWS Serverless Hero|North America|namer|United States
Dave Stauffacher,"Milwaukee, USA",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/dave-stauffacher/?did=dh_card&trk=dh_card,Hero since 2019,"<p>Dave Stauffacher is a Chief Platform Engineer focused on cloud engineering at Direct Supply...</p><p><a href=""https://aws.amazon.com/developer/community/heroes/dave-stauffacher/?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/Developer%20Marketing/Community%20Heroes/davestauffacher-headshotcircle-100px.cacaee64f3965348ad13f2077ab81a79edeed7c3.png,2019-09-05T03:04:10+0000,2025-03-04T18:37:49+0000,Americas|AWS Community Hero|Conference Speaker|North America|2019|Blogger
Denis Astahov,"Vancouver, Canada",AWS Community Hero,https://aws.amazon.com/developer/community/heroes/denis-astahov/?did=dh_card&trk=dh_card,Hero since 2021,"<p>Denis is a Solutions Architect at OpsGuru, where he automates and develops various cloud...</p><p><a href=""https://aws.amazon.com/developer/community/heroes/denis-astahov/?did=dh_card-body&trk=dh_card-body"" target=""_blank"" rel=""noopener"">Learn more »</a></p>",https://d1.awsstatic.com/user-groups/IMG_7757-circled.803e555f31a2426470917e72420052d7cac21832.png,2021-08-26T18:02:21+0000,2025-03-04T18:37:49+0000,AWS Community Hero|Trainer / Educator|Americas|2021|North America|Technical Author
